timefield,date,class,subclass,province,city,district,rank,name,id,passage_count,read_total,read_viral,read_average,tops_total,likes_total,forward_total,WCI,avatar
day,2024/6/24,科技,,,,,31,品牌营销报,PPYX007,1,31239,31239,31239,152,176,0,1177.28,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5wQkb0PDribMM5jB41qjlH79swlfkIGicQPakia3uDxzNBw/132
day,2024/6/24,科技,,,,,32,首席品牌官,pinpaimima,2,39852,36706,19926,61,144,0,1167.56,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7WGP1D05pHCyGR8WZoHUSiaUVBnoCvVB4w3iaZyUKJCUOA/132
day,2024/6/24,科技,,,,,33,首席营销智库,iyingxiaotong,2,29152,26873,14576,437,450,0,1162.08,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5IV8Aicu5rRUeV0zQkEWoeNS928V7UcwR5Y8k8sWJfkZw/132
day,2024/6/24,科技,,,,,34,壹观察,guancha01,1,25152,25152,25152,267,400,0,1157.33,http://wx.qlogo.cn/mmhead/Q3auHgzwzM447jcKdX44oxsUoMJTnVtsEJguMSib6ARej0yhmKWbdYw/132
day,2024/6/24,科技,,,,,35,甲子光年,jazzyear,3,35844,33143,11948,230,278,0,1157.28,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4g2Fzew1K3Yoo9IIFQm7SYZYxDicvCYaURico6mOJQxJlQ/132
day,2024/6/24,科技,,,,,36,机器之心,almosthuman2014,6,48396,31425,8066,108,225,0,1152.96,http://wx.qlogo.cn/mmhead/Q3auHgzwzM75UiawQgcdqOcmtYS7Jibug9J7dskxkNicGiadtdKl7mLyiaw/132
day,2024/6/24,科技,,,,,37,创业邦,ichuangyebang,11,67562,58769,6142,32,113,0,1152.6,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6vhxhibJ7XicXGWq4dpTbTpET3KcNoHZ0jrAMEibqKgReUg/132
day,2024/6/24,科技,,,,,38,牛奶和爱丽丝,milkelise,1,35157,35157,35157,19,86,0,1146.76,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4icgkicktk2sehdyGt4mmc6VIuGDmPNFSvHUyISacPRzkQ/132
day,2024/6/24,科技,,,,,39,GeenMedical,iGeenMedical,1,40305,40305,40305,7,32,0,1139.24,http://wx.qlogo.cn/mmhead/Q3auHgzwzM52kOum9VeNzFDn87pzmic5luy7zJoaX1wPNic8icDcsgMJg/132
day,2024/6/24,科技,,,,,40,CATL宁德时代,CATLMarketing,1,27486,27486,27486,56,293,0,1137.69,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6OhHcXtfQrNfYn0ic5gh4xC6x37jCM0bwH33LIALqufLA/132
day,2024/6/24,科技,,,,,41,科技最前线,kejizqx,1,25421,25421,25421,144,155,0,1133.1,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6opmtBzp4sBHwKPx82Gt5ga61rx4K1mFBicFQcvu98zfw/132
day,2024/6/24,科技,,,,,42,抖音,douyin_app,2,29854,23750,14927,144,309,0,1130.1,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5eoI4xhpZudr6WhSBRDxsDtIWKaO6puF6QC4YZibpVTaw/132
day,2024/6/24,科技,,,,,43,哎咆科技,guofen1225,2,48102,43422,24051,5,26,0,1127.82,http://wx.qlogo.cn/mmhead/Q3auHgzwzM64PlouTwZ33pw86VxnMHEIzIYtSbUQ0ibgobzuTF5aNng/132
day,2024/6/24,科技,,,,,44,宁波教育考试,nbyjks0574,1,30202,30202,30202,36,48,0,1121.85,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6tg6r10R0UURMAm4tbiasFKPyjqASBUNCExEDFVAXKPRA/132
day,2024/6/24,科技,,,,,45,酷科技,hlwqer,1,33510,33510,33510,18,29,0,1120.93,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7Yd3kp7Pn9wXgvwwTiaFRMsiaBZib2BzGcnsJ78VV111uzw/132
day,2024/6/24,科技,,,,,46,民间百科,minjianbaike,8,51728,46148,6466,24,58,0,1119.31,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4Wia6x2XXHuV9WO7a1ias0plCljrqouh8vibMxW8uAjvQRg/132
day,2024/6/24,科技,,,,,47,量子位,QbitAI,6,39360,28756,6560,90,215,0,1116.03,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6PqxX9Yx8MibJ3nial8ialvVrRs3PxhCJm7eWgR7vFrowLA/132
day,2024/6/24,科技,,,,,48,MacTalk,MacTalkPro,1,34083,34083,34083,9,43,0,1115.4,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4dHfT9d3ogQk5E08iadsdsGpVuYSibFwLPD8cxL1prJwKQ/132
day,2024/6/24,科技,,,,,49,科技每日推送,apptoday,5,41280,28903,8256,63,104,0,1115.35,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5VP8rbv4fBibDLRoibcezeC7aMx2qs4hfUWtw8Cp6PDZ7Q/132
day,2024/6/24,科技,,,,,50,5G,angmobile,3,50097,1777,16699,40,199,0,1110.87,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5XCCicCFhaeMLS8GNjctWpV4zcKR8gGufiaATLtXekv5hA/132
day,2024/6/24,科技,,,,,51,联想控股微空间,LEGEND_HOLDINGS,1,19440,19440,19440,176,386,0,1097.19,http://wx.qlogo.cn/mmhead/Q3auHgzwzM65DzPu5oUaib3mNEiaH79XWfSJChmp7HMjD9zNLdGqYgfg/132
day,2024/6/24,科技,,,,,52,闫跃龙,yanyuelong2014,1,20280,20280,20280,110,139,0,1081.73,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6VPE7M7iaIElyeFZaRicRCyBO3pzibzdE9h1eRW2Zd0m3xA/132
day,2024/6/24,科技,,,,,53,i黑马,iheima,6,37422,35078,6237,58,98,0,1077.46,http://wx.qlogo.cn/mmhead/Q3auHgzwzM43oGOMpgy4Sul27orXhJdhdbspCBrCgbuJ6rTXzfaKOQ/132
day,2024/6/24,科技,,,,,54,电动知家,ev_home,8,54192,14045,6774,20,57,0,1076.63,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4j2D7PhCeTia74vSNeaUPoicI0Jyz3N8A1VEj5MMTjEvlA/132
day,2024/6/24,科技,,,,,55,iNature,Plant_ihuman,18,50670,44245,2815,44,74,0,1075.68,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7x9OJ5ib6cmaFd4PWsEr6zA1GP4Wb2iabI6klcD5EE8goA/132
day,2024/6/24,科技,,,,,56,雷科技,leitech,8,39160,32019,4895,31,113,0,1075.4,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5fUsyHdQBVrKlpnmLV6HKfMsEdNSy1lwrm8ZEHzjVLiaA/132
day,2024/6/24,科技,,,,,57,创业家,chuangyejia,3,35397,29297,11799,14,44,0,1071.74,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7kCAKFeNBzFh8CrzNdUiaricpt46Ng7amRkibe8PTiaWu3GQ/132
day,2024/6/24,科技,,,,,58,软件室,ruanjs2021,1,22323,22323,22323,32,108,0,1071.62,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7gy6enDUKUthKRMUstURedbJZO7a6GP8cOVXWaicbJc7g/132
day,2024/6/24,科技,,,,,59,科大讯飞,iFLYTEK1999,1,19016,19016,19016,64,269,0,1067.25,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7Yo4cibEQMOg3dQFPvm5HXWX9Shb7eK7WbCPfC53AqOOA/132
day,2024/6/24,科技,,,,,60,毕老师说,BiLaoShiShuo,2,26810,25001,13405,29,71,0,1065,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5pncDql3SGnrxoH50ysJmj1QhkbFehsWsnicdRN7ia67fw/132
day,2024/6/24,科技,,,,,61,产业家,chanyejiawang,2,24880,23333,12440,53,71,0,1063.21,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5lVepfTrfibSy5tsxXy5P2RleiavFiaqMJstIF3YKJYdnbA/132
day,2024/6/24,科技,,,,,62,小米好物研究所,xiaomi-shangcheng1,1,25598,25598,25598,10,47,0,1063.12,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4E26983PAss1Hc7eicoaa2KzpBtcVeTyxwxvacdvRdopQ/132
day,2024/6/24,科技,,,,,63,芯榜,icrankcn,18,41814,37223,2323,61,142,0,1061.38,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4PBnXdM8QxOZKib4zDoUm1IgPn7Fe3ETQcBX0YeibklzYg/132
day,2024/6/24,科技,,,,,64,台州移动,tzcmcc_10086,3,36468,33373,12156,8,19,0,1059.87,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6mFoeF2yxd6jzqoZ0lkAA2rI2INLTJnqL4L2YU6mRn0Q/132
day,2024/6/24,科技,,,,,65,锋潮评测室,fengchaopingceshi,3,29940,24131,9980,25,82,0,1057.53,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6G4FmHZcA27bkRk9tls5hzTRPM9zOkvfWnreDWlicSmsA/132
day,2024/6/24,科技,,,,,66,电商头条,ecxinwen,3,21783,16962,7261,234,268,0,1056.69,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7Ggf02c0vK0icRvzA4TJaroXiaC1AHstStsHvqIrvyyUzw/132
day,2024/6/24,科技,,,,,67,任易,HiRenyi,2,24864,23192,12432,44,64,0,1056.66,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4Wyhq3IU7Dx248ejffQpSRXUv33M9DibnBz9Ycxguic9HQ/132
day,2024/6/24,科技,,,,,68,Vogue Business,VogueBusinessChina,1,17243,17243,17243,126,139,0,1053.29,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5EoKvenCaXiakkq0z3C7xWlKzWYTjpUYbqGtxOjDrFkmA/132
day,2024/6/24,科技,,,,,69,花果科技,xhuaguo,2,28942,24887,14471,13,38,0,1051.28,http://wx.qlogo.cn/mmhead/Q3auHgzwzM73knQia1If05x74dMZwShF2kM493IC24taFibCLbQ2u0icA/132
day,2024/6/24,科技,,,,,70,河南移动,hnyd4g,3,30918,29406,10306,15,37,0,1050.86,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5L1H2foLXn1bMrSHu8uwWoYzRtGRqEhRpMheXhzthagg/132
day,2024/6/24,科技,,,,,71,怡禾科普,gh_d419887afd37,2,20854,17570,10427,119,136,0,1050.02,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7p5tVTaXEkOzKl07PWcrcCvH2Wz0k3t6pMgJWVhDFbHQ/132
day,2024/6/24,科技,,,,,72,微信公开课,wx-gongkaike,1,19431,19431,19431,37,86,0,1044.9,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6uHUziaicev2lmalQmqnjic8Uw0KMFP6tuJG69xriazCmicZA/132
day,2024/6/24,科技,,,,,73,智东西,zhidxcom,3,25647,20997,8549,54,71,0,1041.27,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7iamv4Ze8TWTiczxnUhga2u7Ss6WPRStuhnItLymLiaeCRA/132
day,2024/6/24,科技,,,,,74,插座APP,chazuomba,1,17100,17100,17100,67,149,0,1039.91,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5uib3LUT4iaZxOozYPia4sucgWMSznSe6vjwDyjIjzE9h7g/132
day,2024/6/24,科技,,,,,75,杨不坏,yangbuhuai01,1,16293,16293,16293,86,181,0,1038.35,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4o1MeeHK2qClRu226rRzH6NqpW1y1cg7IpYuQXvNJ3PA/132
day,2024/6/24,科技,,,,,76,凤凰大健康,phoenixsuperdoctors,3,22722,15720,7574,78,172,0,1032.27,http://wx.qlogo.cn/mmhead/Q3auHgzwzM552fbdW2hqMMicIAstchcAO4urkRguxzWibzhsKBAGd4LA/132
day,2024/6/24,科技,,,,,77,南翌文化,nanyifs,5,25240,8245,5048,214,475,0,1029.83,http://wx.qlogo.cn/mmhead/LIMVN2XWG8FHNPEWXte5g4qTVbQz1btxlUiaqQ4JsEJcPicEcS4Lqc1p708hnjk5xIC9chLrolGsw/132
day,2024/6/24,科技,,,,,78,战忽智库,jincanrong62,8,27784,13282,3473,140,322,0,1029.81,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6Fr3ylYJiaD1KeWicia93ibG2icU1kPzY3jCvc9n7iaq9Seyzg/132
day,2024/6/24,科技,,,,,79,中国气象爱好者,qxahz-tybbs,1,16705,16705,16705,52,120,0,1027.52,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7euucbuibs0elzxOYstWJNIP5QicKCrhhnKZe4AViaeO4yw/132
day,2024/6/24,科技,,,,,80,脚本之家,jb51net,3,28026,20706,9342,16,56,0,1026.98,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7QYjTseULBPyibATsc8yyLQhlSia8ZKDdUqLm5iajjbjq1w/132
day,2024/6/24,科技,,,,,81,钉钉,dingtalk345,1,14107,14107,14107,165,213,0,1026.31,http://wx.qlogo.cn/mmhead/Q3auHgzwzM40KvulqcbRSPABYuQcdeelEG4g2hLy8s5L3VVvC9X7mg/132
day,2024/6/24,科技,,,,,82,电脑吧评测室,diannaobar,3,27801,8099,9267,29,113,0,1023.87,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6TX2iah7m9pwj9kCaSBqJqVfkseQc32krPXd43HSQwWDg/132
day,2024/6/24,科技,,,,,83,家美鲜鸡蛋,XSJMXJD,3,29583,29145,9861,6,29,0,1023.73,http://wx.qlogo.cn/mmhead/k8mFfEmdQe0vgPIOnI5vtx4EdsHjCKPoZaMtzBES5bGS0tTDCJsw7fibfiaHYJR7nuSgd7DXYKfwg/132
day,2024/6/24,科技,,,,,84,36氪Pro,krkrpro,4,24588,14735,6147,74,104,0,1020.55,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4p68I3x8aGDmkDst4B01KONRdGwC8PAJ0cnkToRusPsA/132
day,2024/6/24,科技,,,,,85,匠心之城,jxzc681,8,26560,25098,3320,50,160,0,1019.94,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5UIg1icxQic7A14En5TCaTlWy4o4r3ZCnEs7PqAVA0VZNA/132
day,2024/6/24,科技,,,,,86,行业研究报告,report88,8,27144,18716,3393,90,133,0,1018.61,http://wx.qlogo.cn/mmhead/Q3auHgzwzM695weMrvU2HGzr5WMWTTx9HvbOr3VQJKTpMca821CSrA/132
day,2024/6/24,科技,,,,,87,亿邦动力,iebrun,4,28716,20178,7179,18,35,0,1015.17,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4XsAbcZeeZ03jmSh4Rz6nIK0eujblIfia5VhK6Rgm6ywg/132
day,2024/6/24,科技,,,,,88,胖虎看西游,mhxypanghu,8,41472,19319,5184,10,15,0,1012.14,http://wx.qlogo.cn/mmhead/Q3auHgzwzM49KOacYqTdhfqEzpsHXp0fyTJSnghicMLBx7Uao72Q1Pw/132
day,2024/6/24,科技,,,,,89,学会应急,xuehuiyingji,2,24944,19260,12472,8,38,0,1007.82,http://wx.qlogo.cn/mmhead/hqDXUD6csU8o6XBzuuzAB8s5ZWasEJkE9ibp6WeRHmgdZgXiaf7oDzgkSsibDibf4HPkdKx1Ad03Gx4/132
day,2024/6/24,科技,,,,,90,笔记侠,Notesman,4,21580,15480,5395,70,136,0,1007.22,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4DibtZaKLw0xbIDNp3oa3U9VgX6u5e9B1P1ZkPkQgqOpQ/132
day,2024/6/24,科技,,,,,91,华为终端,huaweizhongduan,1,14695,14695,14695,47,180,0,1006.81,http://wx.qlogo.cn/mmhead/GibvHudxmlJa83aJQtbS0PDRPakl7API0KuWQcBWemjibBMUHsX0w2vaE5iaMZBy3eal6T3eEJSAzM/132
day,2024/6/24,科技,,,,,92,冯仑风马牛,fengluntalk,2,16756,13321,8378,66,225,0,1001.33,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6GDuV1GE2UROV61mvzPpb8SV9NmJ1Rlicib5dDCMyn4zew/132
day,2024/6/24,科技,,,,,93,利兄日志,lixiongppt,1,16357,16357,16357,28,42,0,997.46,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7pJ8lrmLgDicdj2cBC24SNqrvkoK3Yat4tgGTxROInSHw/132
day,2024/6/24,科技,,,,,94,华为,huaweicorp,1,14159,14159,14159,48,139,0,996.9,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5qXVicYGRL6g857g9cgttgtqNpibTSJOSFaptwFw7YrqCg/132
day,2024/6/24,科技,,,,,95,李药师谈健康,Jnpharmerlee,3,18054,16471,6018,72,132,0,996.63,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4cZCyvkhcl7iaicJtF5JzVyiacBCWgdINCckX1gpbZR2Arw/132
day,2024/6/24,科技,,,,,96,躺倒鸭,tangdaoya,5,28375,19506,5675,7,71,0,993.4,http://wx.qlogo.cn/mmhead/Q3auHgzwzM47LqXbpbcqtibnBTkms7ic9m1iawbPJHazG9lsm3HgbC1sA/132
day,2024/6/24,科技,,,,,97,云南找工作,ynjobs,8,38200,12553,4775,10,25,0,991.94,http://wx.qlogo.cn/mmhead/Q3auHgzwzM50DqicXklhia4QulXqbx7uRjpw51lIfSZ144EUry7JhoVw/132
day,2024/6/24,科技,,,,,98,科技象,kejixiangtv,4,24396,18498,6099,22,42,0,991.16,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6ZAf2ia0FHd5NvIlILK3fP9RYSGZRPuE3zVQtaN9WKDOQ/132
day,2024/6/24,科技,,,,,99,中国信通院CAICT,CAICT_CHINA,4,22176,21457,5544,23,74,0,990.67,http://wx.qlogo.cn/mmhead/Q3auHgzwzM42x8sJ05oVL6A6rbvVonjkEBFnNCRXUbPdgVdAaCPqkQ/132
day,2024/6/24,科技,,,,,100,老冀说科技,it-reporter,1,12632,12632,12632,107,108,0,988.15,http://wx.qlogo.cn/mmhead/Q3auHgzwzM71ETqP1L9ZdVHqF2FEdFFENCicUHIia1icWTb3jrTsEm2JA/132
day,2024/6/25,科技,,,,,1,科普中国,Science_China,11,384329,350000,34939,1238,3709,0,1666.61,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5WNT3fIqrOcJkUbiczhaVeeuknDIcdWyc3WEyMt2x2W3w/132
day,2024/6/25,科技,,,,,2,差评,chaping321,6,287442,100000,47907,134,979,0,1536.35,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6xLSHsmQn0ic8G4pgHC54jfUw9WiajH8CctzZibLzx4MMBg/132
day,2024/6/25,科技,,,,,3,好奇博士,haoqi238,1,83863,83863,83863,464,2281,0,1451.56,http://wx.qlogo.cn/mmhead/Q3auHgzwzM68ias56Nr7T5Yic6Z5C5PSdtOaLCVWpzCGTNJmua5OSpXg/132
day,2024/6/25,科技,,,,,4,中通快递,ztexpress,8,189560,68253,23695,335,1015,0,1451.43,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7iacOE4H2Q5EK3I7IQ44rY3LG6I7xwyW70ic8uGHhJAsYA/132
day,2024/6/25,科技,,,,,5,北京114预约挂号,beijing114guahao,4,152248,94225,38062,189,528,0,1441.39,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6gAj6but8ia4yEZTDbAHbxdhx5yOKGf7zpQNN2wFke2ibA/132
day,2024/6/25,科技,,,,,6,赛先生,mrscience100,1,100000,100000,100000,161,470,0,1440.92,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4AceicjMKOkBo7VkL7n2or0nKnxPQllvFaJw9bP4X7iaUQ/132
day,2024/6/25,科技,,,,,7,中国移动,cmccguanfang,1,100000,100000,100000,138,474,0,1437.41,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6MGvHqlwLPbuAk5WkYYsDDumQTtm7L4SJqWxm5beEvBQ/132
day,2024/6/25,科技,,,,,8,顺丰速运,SF_FWRX4008111111,1,100000,100000,100000,117,255,0,1423.78,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5tzObcgWQaLc5SiaIWOticFoOv4gibyv5Ma8apFog80L58Q/132
day,2024/6/25,科技,,,,,9,邮政速递便民通,GDEMS11183,4,126832,100000,31708,87,227,0,1381.88,http://wx.qlogo.cn/mmhead/xzvVYaqtSnwrNQJJL5e0ribnm2UCPGJfESp1eXeaMAnyGGQWjF4MIgpYdCj9Oc5LVJAgzLPJRzgk/132
day,2024/6/25,科技,,,,,10,量子位,QbitAI,9,124893,100000,13877,336,702,0,1368.59,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6PqxX9Yx8MibJ3nial8ialvVrRs3PxhCJm7eWgR7vFrowLA/132
day,2024/6/25,科技,,,,,11,i黑马,iheima,6,117816,110000,19636,139,214,0,1363.76,http://wx.qlogo.cn/mmhead/Q3auHgzwzM43oGOMpgy4Sul27orXhJdhdbspCBrCgbuJ6rTXzfaKOQ/132
day,2024/6/25,科技,,,,,12,正和岛,zhenghedao,4,91884,74334,22971,305,543,0,1357.21,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7PXCqiaXuY6v5DbCrSnmW4ZFvz6pquqlKC49Ria4hyVsqg/132
day,2024/6/25,科技,,,,,13,蜜蜂惊喜社,gh_0a84dddbde0e,2,89402,69202,44701,197,215,0,1356.78,http://wx.qlogo.cn/mmhead/0wRpPfN90ibBZx8dv19PYEEv3nibtpbK6oZ5xc0fdt1turZTujyGibicKW3ibUaHhScP4icq2Fcp8gHibY/132
day,2024/6/25,科技,,,,,14,中国联通,chinaunicomguanfang,1,55672,55672,55672,637,913,0,1354.35,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5lJI8SJE0B5ww3SaOL3n0IWaRY38iae9gMmNcW81qNtyg/132
day,2024/6/25,科技,,,,,15,甘肃电信,gs189cn,4,112948,98103,28237,57,136,0,1344.44,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5SiaYtibGmO7cicVkOJzticJWyxaTsSJoTxiaUs2fUiasGwGcg/132
day,2024/6/25,科技,,,,,16,北美学霸君,gpamaster,2,86044,82679,43022,96,184,0,1343.34,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7xfZeXMSa4UMDvJrS91STLc4LU29icaib0aztCzNMf8Ucw/132
day,2024/6/25,科技,,,,,17,刘润,runliu-pub,4,82024,66241,20506,297,634,0,1334.2,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5XkXuPCs4YMaek3hDRzVA8l10c5l93dQbcnL6DVVfwFQ/132
day,2024/6/25,科技,,,,,18,笔吧评测室,bibacps,4,118780,70232,29695,27,291,0,1330.86,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4ojOCibjH5nkUR5U8fibxuqTOIxD3MgB6MIhyCvVn0SHLQ/132
day,2024/6/25,科技,,,,,19,知识分子,The-Intellectual,1,65521,65521,65521,84,269,0,1324.66,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4lnbnbLlRUxicmyXia8Su6qtGs9IPYwrV7icXiaUTiblmGycw/132
day,2024/6/25,科技,,,,,20,量子学派,quantumschool,2,73634,57016,36817,206,270,0,1321.1,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6VTbFibibK5Mega1KzGbWuyImO3tniaFpiaA2l8cZgfjrTmQ/132
day,2024/6/25,科技,,,,,21,饶议科学,gh_481ee48e3261,1,61057,61057,61057,88,340,0,1314.16,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6bjCLJzZHx5rLexSNPJyiaU9dmAZbQG7fUIrmjZQrST0g/132
day,2024/6/25,科技,,,,,22,江西移动10086,jxyd_10086,3,100833,56986,33611,36,103,0,1298.13,http://wx.qlogo.cn/mmhead/Q3auHgzwzM49ia5ZXIoqE17VtxemLb974N7XVPkiaEvn0XBFYGJmXvOQ/132
day,2024/6/25,科技,,,,,23,营销兵法,lanhaiyingxiao,3,70425,64742,23475,179,315,0,1296.94,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4wZnRHGLKD9Diad4zxcTwmlC0FEKI1MBXIoIRxPCAdXpQ/132
day,2024/6/25,科技,,,,,24,创业邦,ichuangyebang,11,128513,96922,11683,52,144,0,1295.89,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6vhxhibJ7XicXGWq4dpTbTpET3KcNoHZ0jrAMEibqKgReUg/132
day,2024/6/25,科技,,,,,25,秋叶PPT,PPT100,4,80080,74547,20020,40,235,0,1275.37,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4NibXRHKHJaTWl2JiaeiaCYicia3xzEEJwicupfjXmRUBgQJYw/132
day,2024/6/25,科技,,,,,26,APPSO,appsolution,5,86255,74699,17251,52,173,0,1263.63,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5nbURBZYkjq2GO3z9seWGPZolkwO4ROvphqbAksKqUSw/132
day,2024/6/25,科技,,,,,27,一亩三分地Warald,Warald_1point3acres,3,80016,56186,26672,30,103,0,1258.65,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7SBOE7cyqILwB2hsHuwvFxeWMxA5gbnbPBJ4fdiaU8ictg/132
day,2024/6/25,科技,,,,,28,张丽俊,zhanglijunCherry,3,50577,41623,16859,308,543,0,1245.77,http://wx.qlogo.cn/mmhead/Q3auHgzwzM5guFR4gpLjEk3H0HHWTajIDA1wbzj8WCZxqWvV5aPEvQ/132
day,2024/6/25,科技,,,,,29,互联网营销官,HLWCMO,1,41922,41922,41922,150,309,0,1245.42,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4SNLicuOUEaMiaicLiccJJjZTHeyvWWsDCsRBIvbx31KMQhA/132
day,2024/6/25,科技,,,,,30,机器之心,almosthuman2014,6,72114,47648,12019,110,242,0,1240.24,http://wx.qlogo.cn/mmhead/Q3auHgzwzM75UiawQgcdqOcmtYS7Jibug9J7dskxkNicGiadtdKl7mLyiaw/132
day,2024/6/25,科技,,,,,31,华为终端云服务,ihuaweiyun,1,37864,37864,37864,249,322,0,1236.03,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7COR3x7oFJEoSro1OZCgAQs63wqSWyaibPhqHQOH9SoHA/132
day,2024/6/25,科技,,,,,32,大米评测,damipingce,5,72005,43377,14401,49,301,0,1224.93,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4tqYFxX6GITfReInXxqbqSOC89muwicd7M3VsrcGdRqkg/132
day,2024/6/25,科技,,,,,33,中科院物理所,cas-iop,6,58104,46749,9684,174,720,0,1214.65,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6k5w49ic4tJ8gaZ0YKXPPyibiaNh47hgvG7UPHxpelrzQicg/132
day,2024/6/25,科技,,,,,34,融通金,rongtongjin,8,105192,100000,13149,4,21,0,1211.65,http://wx.qlogo.cn/mmhead/SQd7RF5caa2L81DTbGEAIsHkVibBUeNJkqzVLjYkrb0L16mXVlBXlnr9VriaRrYWPQLqa9RjDQpia0/132
day,2024/6/25,科技,,,,,35,电动知家,ev_home,10,88510,64308,8851,22,68,0,1203.34,http://wx.qlogo.cn/mmhead/Q3auHgzwzM4j2D7PhCeTia74vSNeaUPoicI0Jyz3N8A1VEj5MMTjEvlA/132
day,2024/6/25,科技,,,,,36,阿里云,Alibaba-Cloud,2,41868,41867,20934,78,381,0,1196.85,http://wx.qlogo.cn/mmhead/kiaXicXJs2M4eLS2PAfzO5pOnZH4urKYbM3C3SlLtmeicvFILhjRVZenTcVgpX24tON5vj9MwibGw2I/132
day,2024/6/25,科技,,,,,37,京东白条,JDbaitiao,1,41598,41598,41598,13,58,0,1166.9,http://wx.qlogo.cn/mmhead/Q3auHgzwzM6ictR5k5xeEysFolhtT6zQzkPaiaLzAeWz0gT6zZchwtPw/132
day,2024/6/25,科技,,,,,38,浙江电信,zjdxwt,7,51219,26212,7317,137,361,0,1161.07,http://wx.qlogo.cn/mmhead/Q3auHgzwzM7njU3aUt3q4yPVf70hibEibuWWCCDHz18bcWMZeibYBjwWw/132
